0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.465,0.547,-0.195,-0.993,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.996,0.7190000000000001,1.0,1.0,-0.175,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.327,1.0,1.0,0.249,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.15,1.0,1.0,0.851,-0.96,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.49200000000000005,1.0,1.0,0.672,-0.995,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.293,1.0,1.0,0.564,-0.9990000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.036000000000000004,1.0,1.0,0.8079999999999999,-0.9640000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.358,1.0,1.0,0.975,-0.8079999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.203,1.0,1.0,0.9079999999999999,-0.897,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.054000000000000006,1.0,1.0,0.7440000000000001,-0.9890000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.909,0.7559999999999999,1.0,1.0,0.49700000000000005,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7959999999999999,0.987,1.0,1.0,0.7390000000000001,-0.977,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.971,0.7959999999999999,1.0,1.0,0.156,-0.9990000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.892,0.945,1.0,1.0,-0.013000000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.397,1.0,1.0,0.15,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.856,0.059000000000000004,0.9590000000000001,-0.107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.295,0.091,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.629,0.975,0.971,-0.623,-1.0,-1.0,-1.0,-1.0,-1.0,-0.89,-0.545,-1.0,-1.0,-1.0,-1.0,-1.0,-0.295,1.0,1.0,0.565,-0.9840000000000001,-1.0,-1.0,-1.0,-0.858,0.496,0.991,0.079,-1.0,-1.0,-1.0,-1.0,-0.196,1.0,1.0,0.91,-0.9059999999999999,-1.0,-1.0,-0.988,0.332,1.0,1.0,0.174,-1.0,-1.0,-1.0,-1.0,0.294,1.0,1.0,0.04,-0.99,-1.0,-1.0,-0.9229999999999999,0.8009999999999999,1.0,1.0,0.07,-0.85,-1.0,-1.0,-0.841,0.9009999999999999,1.0,1.0,-0.251,-1.0,-1.0,-1.0,-1.0,-0.325,0.9109999999999999,1.0,1.0,0.861,0.488,0.064,0.5579999999999999,1.0,1.0,0.863,-0.879,-1.0,-1.0,-1.0,-1.0,-1.0,-0.802,0.055999999999999994,0.9259999999999999,1.0,1.0,1.0,1.0,1.0,1.0,0.218,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.769,-0.319,0.021,0.218,1.0,1.0,1.0,0.018000000000000002,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5529999999999999,0.993,1.0,0.977,-0.608,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.205,1.0,1.0,0.593,-0.9890000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9390000000000001,0.852,1.0,1.0,-0.162,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.848,0.903,1.0,0.9490000000000001,-0.8320000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.209,1.0,1.0,0.877,-0.888,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.35700000000000004,1.0,1.0,0.223,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9790000000000001,-0.051,0.715,-0.542,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.6890000000000001,0.882,-0.17300000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.93,0.92,0.991,-0.655,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8540000000000001,0.9329999999999999,1.0,-0.018000000000000002,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.588,1.0,1.0,0.302,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.499,1.0,1.0,0.294,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.491,1.0,1.0,0.45,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.402,1.0,1.0,0.198,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.069,1.0,1.0,0.191,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.225,1.0,1.0,0.265,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.054000000000000006,1.0,1.0,0.095,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.44299999999999995,1.0,1.0,0.16899999999999998,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.287,1.0,1.0,-0.491,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.032,1.0,1.0,-0.41700000000000004,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.188,1.0,1.0,-0.09699999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.795,0.96,1.0,0.14,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.295,0.835,-0.031,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.45299999999999996,0.28600000000000003,-0.882,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.985,0.736,1.0,-0.425,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.775,0.988,1.0,-0.478,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.489,1.0,1.0,-0.45,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.436,1.0,1.0,-0.42200000000000004,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.301,1.0,1.0,-0.556,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.247,1.0,0.972,-0.826,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.276,1.0,0.9309999999999999,-0.92,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.386,1.0,0.89,-0.9329999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.251,1.0,0.659,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.361,1.0,0.755,-0.986,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.389,1.0,0.634,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.662,1.0,0.92,-0.9309999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.987,0.807,0.825,-0.972,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.546,0.9470000000000001,-0.6559999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.596,0.8079999999999999,-0.355,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.376,0.6759999999999999,-0.941,-1.0,-1.0,-0.9259999999999999,-0.498,-0.799,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.657,0.973,0.301,-0.996,-1.0,-1.0,-0.11800000000000001,1.0,-0.174,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.071,1.0,-0.157,-1.0,-1.0,-0.9,0.816,0.866,-0.9329999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9890000000000001,0.542,0.998,-0.615,-1.0,-1.0,-0.14300000000000002,1.0,0.207,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.75,0.9840000000000001,0.5670000000000001,-0.991,-1.0,-0.993,0.57,0.9359999999999999,-0.772,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.121,1.0,-0.057999999999999996,-1.0,-1.0,-0.9440000000000001,0.804,0.748,-0.23,-0.415,-0.878,-1.0,-1.0,-1.0,-1.0,-0.932,0.768,0.972,-0.8370000000000001,-1.0,-1.0,-1.0,-0.445,0.877,1.0,1.0,0.932,0.8640000000000001,0.45899999999999996,-0.135,-0.7929999999999999,-0.519,1.0,0.41600000000000004,-1.0,-1.0,-1.0,-1.0,-1.0,-0.883,-0.519,-0.075,0.039,0.094,0.455,0.7809999999999999,0.81,0.868,1.0,-0.218,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9740000000000001,0.809,0.799,-0.9209999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.272,1.0,0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.44799999999999995,0.9840000000000001,-0.773,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.865,0.9470000000000001,0.35100000000000003,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.198,0.971,-0.653,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.33299999999999996,0.301,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.18600000000000003,-0.47,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7759999999999999,-0.511,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8540000000000001,0.941,0.932,-0.981,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5529999999999999,1.0,1.0,-0.956,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5770000000000001,1.0,1.0,-0.932,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.601,1.0,1.0,-0.907,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.626,1.0,1.0,-0.883,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.65,1.0,1.0,-0.8590000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.12300000000000001,1.0,1.0,-0.835,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.13699999999999998,1.0,1.0,-0.81,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.161,1.0,1.0,-0.7859999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.18600000000000003,1.0,1.0,-0.762,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.21,1.0,1.0,-0.738,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.23399999999999999,1.0,1.0,-0.713,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.258,1.0,1.0,-0.551,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.28300000000000003,1.0,0.973,-0.373,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.851,0.598,-0.14800000000000002,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.991,0.275,0.76,-0.7390000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.68,1.0,1.0,-0.122,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.457,1.0,1.0,-0.505,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.514,1.0,1.0,-0.262,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.264,1.0,1.0,-0.512,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.34700000000000003,1.0,1.0,-0.428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.591,1.0,1.0,-0.185,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.514,1.0,1.0,-0.474,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.425,1.0,1.0,-0.35100000000000003,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.535,1.0,1.0,-0.10800000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.258,1.0,1.0,-0.43700000000000006,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.502,1.0,1.0,-0.27399999999999997,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.146,1.0,1.0,-0.03,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.149,1.0,1.0,0.026000000000000002,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.126,1.0,1.0,-0.19699999999999998,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9940000000000001,-0.10800000000000001,0.7290000000000001,-0.535,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.696,0.9309999999999999,0.828,-0.693,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5329999999999999,1.0,1.0,-0.242,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.515,1.0,1.0,-0.26,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.54,0.9890000000000001,1.0,-0.278,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.867,1.0,0.19699999999999998,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.885,1.0,0.33899999999999997,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.903,1.0,0.321,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9209999999999999,1.0,0.303,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9390000000000001,1.0,0.28600000000000003,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9570000000000001,1.0,0.268,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.6509999999999999,0.986,1.0,0.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.354,1.0,1.0,0.23199999999999998,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.337,1.0,1.0,0.214,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.319,1.0,1.0,0.196,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11199999999999999,1.0,1.0,0.17800000000000002,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.74,0.40399999999999997,0.737,-0.43,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.503,0.861,-0.6729999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8909999999999999,-0.555,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.618,1.0,-0.38299999999999995,-1.0,-1.0,-1.0,-1.0,-1.0,0.535,0.988,-0.8690000000000001,-1.0,-1.0,-1.0,-1.0,-0.904,0.965,0.993,-0.8190000000000001,-1.0,-1.0,-1.0,-1.0,-0.595,0.96,0.731,-0.9990000000000001,-1.0,-1.0,-1.0,-1.0,-0.496,1.0,0.62,-0.9990000000000001,-1.0,-1.0,-1.0,-1.0,0.09699999999999999,1.0,0.249,-1.0,-1.0,-1.0,-1.0,-1.0,-0.040999999999999995,1.0,-0.19399999999999998,-1.0,-1.0,-1.0,-1.0,-0.7390000000000001,0.888,0.872,-0.897,-1.0,-1.0,-1.0,-1.0,-0.986,0.44299999999999995,1.0,-0.637,-1.0,-1.0,-1.0,-0.9279999999999999,0.516,1.0,-0.049,-1.0,-1.0,-1.0,-1.0,-1.0,-0.685,1.0,0.8909999999999999,-0.971,-1.0,-1.0,-1.0,-0.36,1.0,1.0,0.48100000000000004,-0.009000000000000001,-0.529,-0.529,-0.804,-1.0,-0.242,1.0,0.145,-1.0,-1.0,-1.0,-1.0,-0.8740000000000001,0.332,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.449,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.807,-0.335,0.188,0.294,0.294,0.6559999999999999,0.809,1.0,0.9790000000000001,-0.871,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.735,1.0,0.665,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.45799999999999996,1.0,0.222,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.002,1.0,0.265,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.44,1.0,-0.067,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.69,1.0,-0.17800000000000002,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.191,0.44299999999999995,-0.8390000000000001,-1.0,-1.0,-1.0,-1.0,4.0,1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.18100000000000002,-0.878,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.616,0.665,-0.975,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.373,0.019,-1.0,-1.0,0.094,0.45899999999999996,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.428,0.158,-1.0,-1.0,0.34700000000000003,-0.009000000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9840000000000001,0.7859999999999999,-0.268,-1.0,-0.909,0.887,-0.45799999999999996,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8140000000000001,1.0,-0.6,-1.0,-0.402,0.9520000000000001,-0.86,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.985,0.6970000000000001,0.45,-0.815,0.048,0.606,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.787,0.708,0.922,0.883,0.506,-0.597,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9570000000000001,-0.355,0.917,0.6609999999999999,-0.486,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.987,0.95,-0.377,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.816,1.0,-0.598,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.594,0.897,-0.8859999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.397,0.828,-0.9890000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.742,0.9890000000000001,-0.903,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.997,0.748,-0.8340000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.166,-0.48,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1.0
